customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
20,0.5,C101_0.5.dat,1,no_div,26,820,"[[[[0, [19, 3, 1, 4]], [5, [5, 2]], [3, []], [2, []], [1, []], [4, []], [9, [9]], [17, [17, 20]], [19, []], [18, [18]], [20, []]], [[0, [14, 11, 7, 12, 15, 16, 13]], [7, []], [10, [10]], [11, []], [12, []], [14, []], [16, []], [15, []], [13, []], [8, [8]], [6, [6]]]], [[[5, [5, 2]]], [[10, [10]]], [[9, [9]]], [[17, [17, 20]]], [[18, [18]]], [[8, [8]]], [[6, [6]]]]]","[[0, 5, 3, 2, 1, 4, 9, 17, 19, 18, 20], [0, 7, 10, 11, 12, 14, 16, 15, 13, 8, 6]]","[[[5, [5, 2]]], [[10, [10]]], [[9, [9]]], [[17, [17, 20]]], [[18, [18]]], [[8, [8]]], [[6, [6]]]]",292,292,292,96.90501165390015,13
20,0.5,C101_0.5.dat,1,div,17,527,"[[[[0, [7, 12, 3, 15, 5]], [5, []], [3, []], [7, []], [6, [6]], [8, [8, 20]], [15, []], [12, []], [20, []]], [[0, [19, 11, 13, 16, 1, 4]], [10, [10, 14]], [11, []], [13, []], [14, []], [16, []], [19, []], [18, [18]], [17, [17, 2]], [9, [9]], [2, []], [1, []], [4, []]]], [[[10, [10]]], [[10, [14]]], [[6, [6]]], [[8, [8, 20]]], [[18, [18]]], [[17, [17, 2]]], [[9, [9]]]]]","[[0, 5, 3, 7, 6, 8, 15, 12, 20], [0, 10, 11, 13, 14, 16, 19, 18, 17, 9, 2, 1, 4]]","[[[10, [10]]], [[10, [14]]], [[6, [6]]], [[8, [8, 20]]], [[18, [18]]], [[17, [17, 2]]], [[9, [9]]]]",297,297,297,63.51717376708984,3
