customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
20,2,R101_2.dat,1,no_div,16,545,"[[[[0, [3, 2, 1, 5, 13, 16, 19]], [2, []], [4, [4]], [3, []], [1, []], [19, []], [8, [8]], [17, [17, 14, 15]], [5, []], [16, []], [14, []], [15, []], [13, []]], [[0, [6, 10, 11]], [6, [20, 18]], [18, []], [7, [7]], [11, []], [10, []], [20, []], [9, [9]], [12, [12]]]], [[[6, [20, 18]]], [[4, [4]]], [[8, [8]]], [[7, [7]]], [[17, [17, 14, 15]]], [[9, [9]]], [[12, [12]]]]]","[[0, 2, 4, 3, 1, 19, 8, 17, 5, 16, 14, 15, 13], [0, 6, 18, 7, 11, 10, 20, 9, 12]]","[[[6, [20, 18]]], [[4, [4]]], [[8, [8]]], [[7, [7]]], [[17, [17, 14, 15]]], [[9, [9]]], [[12, [12]]]]",694.6626221483044,694.6626221483044,694.6626221483044,80.25098705291748,3
20,2,R101_2.dat,1,div,23,837,"[[[[0, [4, 1, 3, 19, 16, 13]], [2, [2]], [4, []], [3, []], [1, []], [7, [7]], [11, [11]], [19, []], [8, [8, 17]], [17, []], [16, []], [14, [14, 15]], [15, []], [13, []]], [[0, [6, 5, 10]], [6, []], [5, []], [18, [18, 20]], [10, []], [20, []], [9, [9]], [12, [12]]]], [[[2, [2]]], [[7, [7]]], [[11, [11]]], [[18, [18, 20]]], [[8, [8, 17]]], [[14, [14, 15]]], [[9, [9]]], [[12, [12]]]]]","[[0, 2, 4, 3, 1, 7, 11, 19, 8, 17, 16, 14, 15, 13], [0, 6, 5, 18, 10, 20, 9, 12]]","[[[2, [2]]], [[7, [7]]], [[11, [11]]], [[18, [18, 20]]], [[8, [8, 17]]], [[14, [14, 15]]], [[9, [9]]], [[12, [12]]]]",689,689,689,122.0795814990997,9
