customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,3,C201_3.dat,5,no_div,13,305,"[[[[0, [6, 9]], [9, []], [6, []]], [[0, [5, 7, 3, 10, 2, 1]], [5, []], [7, []], [3, []], [4, [4]], [10, []], [2, []], [1, []], [8, [8]]]], [[[4, [4]]], [[8, [8]]]]]","[[0, 9, 6], [0, 5, 7, 3, 4, 10, 2, 1, 8]]","[[[4, [4]]], [[8, [8]]]]",541,541,541,5.788292407989502,0
10,3,C201_3.dat,5,div,14,302,"[[[[0, [6, 9, 8]], [8, []], [9, []], [6, []]], [[0, [5, 2, 3, 7, 1]], [5, []], [2, []], [3, []], [7, []], [10, [10]], [1, []], [4, [4]]]], [[[10, [10]]], [[4, [4]]]]]","[[0, 8, 9, 6], [0, 5, 2, 3, 7, 10, 1, 4]]","[[[10, [10]]], [[4, [4]]]]",541,541,541,5.297890424728394,0
