customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,0.5,R101_0.5.dat,4,no_div,18,392,"[[[[0, [5]], [6, [6, 10]], [5, [8, 7]], [8, []], [7, []], [10, []]], [[0, [1]], [2, [2]], [4, [4]], [3, [3]], [9, [9]], [1, []]]], [[[6, [6, 10]]], [[2, [2]]], [[4, [4]]], [[5, [8, 7]]], [[3, [3]]], [[9, [9]]]]]","[[0, 6, 5, 8, 7, 10], [0, 2, 4, 3, 9, 1]]","[[[6, [6, 10]]], [[2, [2]]], [[4, [4]]], [[5, [8, 7]]], [[3, [3]]], [[9, [9]]]]",284.9762079030862,284.9762079030862,284.9762079030862,13.20490741729736,5
10,0.5,R101_0.5.dat,4,div,16,359,"[[[[0, []], [6, [6, 8, 7, 10]], [5, [5]], [8, []], [7, []], [10, []]], [[0, [1]], [2, [2]], [4, [4]], [3, [3]], [9, [9]], [1, []]]], [[[2, [2]]], [[6, [7, 10]]], [[6, [6, 8]]], [[4, [4]]], [[5, [5]]], [[3, [3]]], [[9, [9]]]]]","[[0, 6, 5, 8, 7, 10], [0, 2, 4, 3, 9, 1]]","[[[2, [2]]], [[6, [7, 10]]], [[6, [6, 8]]], [[4, [4]]], [[5, [5]]], [[3, [3]]], [[9, [9]]]]",284.9762079030862,284.9762079030862,284.9762079030862,12.07767939567566,2
