customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
20,0.5,C201_0.5.dat,4,no_div,18,592,"[[[[0, [20, 19, 6, 14, 18, 11, 16]], [20, []], [6, []], [17, [17, 12]], [18, []], [19, []], [16, []], [14, []], [12, []], [11, []]], [[0, [1, 13]], [5, [5, 3]], [2, [2, 10]], [4, [4]], [3, []], [7, [7]], [1, []], [13, []], [15, [15, 9]], [9, []], [10, []], [8, [8]]]], [[[5, [5, 3]]], [[2, [2, 10]]], [[4, [4]]], [[7, [7]]], [[17, [17, 12]]], [[15, [15, 9]]], [[8, [8]]]]]","[[0, 20, 6, 17, 18, 19, 16, 14, 12, 11], [0, 5, 2, 4, 3, 7, 1, 13, 15, 9, 10, 8]]","[[[5, [5, 3]]], [[2, [2, 10]]], [[4, [4]]], [[7, [7]]], [[17, [17, 12]]], [[15, [15, 9]]], [[8, [8]]]]",350,350,350,89.15847110748291,5
20,0.5,C201_0.5.dat,4,div,20,654,"[[[[0, [1]], [5, [5, 2, 3]], [4, [4]], [3, []], [7, [7]], [1, []], [2, []], [6, [6]]], [[0, [20, 12, 15, 16, 19, 11, 13]], [20, []], [8, [8, 9, 10]], [13, []], [17, [17, 14]], [18, [18]], [19, []], [15, []], [16, []], [14, []], [12, []], [9, []], [11, []], [10, []]]], [[[5, [2, 3]]], [[5, [5]]], [[4, [4]]], [[7, [7]]], [[8, [8, 9, 10]]], [[17, [17, 14]]], [[18, [18]]], [[6, [6]]]]]","[[0, 5, 4, 3, 7, 1, 2, 6], [0, 20, 8, 13, 17, 18, 19, 15, 16, 14, 12, 9, 11, 10]]","[[[5, [2, 3]]], [[5, [5]]], [[4, [4]]], [[7, [7]]], [[8, [8, 9, 10]]], [[17, [17, 14]]], [[18, [18]]], [[6, [6]]]]",348,348,348,100.7352306842804,14
