customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,2,C201_2.dat,1,no_div,13,297,"[[[[0, [6, 8]], [6, []], [8, []]], [[0, [5, 2, 1, 3]], [5, []], [2, [10]], [1, []], [3, []], [7, [7]], [4, [4]], [10, []], [9, [9]]]], [[[2, [10]]], [[7, [7]]], [[4, [4]]], [[9, [9]]]]]","[[0, 6, 8], [0, 5, 2, 1, 3, 7, 4, 10, 9]]","[[[2, [10]]], [[7, [7]]], [[4, [4]]], [[9, [9]]]]",360,360,360,6.723340272903442,0
10,2,C201_2.dat,1,div,15,340,"[[[[0, [1]], [1, []], [3, [3, 10]], [4, [4]], [7, [7]], [2, [2]], [9, [9]], [10, []], [5, [5]]], [[0, [8, 6]], [8, []], [6, []]]], [[[3, [3, 10]]], [[4, [4]]], [[7, [7]]], [[2, [2]]], [[9, [9]]], [[5, [5]]]]]","[[0, 1, 3, 4, 7, 2, 9, 10, 5], [0, 8, 6]]","[[[3, [3, 10]]], [[4, [4]]], [[7, [7]]], [[2, [2]]], [[9, [9]]], [[5, [5]]]]",360,360,360,7.975016593933105,1
