customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
20,3,R101_3.dat,2,no_div,27,931,"[[[[0, [12, 17, 6, 8, 7]], [6, []], [17, []], [8, []], [7, []], [12, []]], [[0, [13, 16, 1]], [1, []], [13, []], [2, [2]], [16, []], [11, [11]], [5, [5, 19]], [14, [14]], [15, [15, 3]], [4, [4]], [3, []], [9, [9]], [20, [20, 18]], [10, [10]], [19, []], [18, []]]], [[[2, [2]]], [[11, [11]]], [[5, [5, 19]]], [[14, [14]]], [[15, [15, 3]]], [[4, [4]]], [[9, [9]]], [[20, [20, 18]]], [[10, [10]]]]]","[[0, 6, 17, 8, 7, 12], [0, 1, 13, 2, 16, 11, 5, 14, 15, 4, 3, 9, 20, 10, 19, 18]]","[[[2, [2]]], [[11, [11]]], [[5, [5, 19]]], [[14, [14]]], [[15, [15, 3]]], [[4, [4]]], [[9, [9]]], [[20, [20, 18]]], [[10, [10]]]]",932,932,932,133.8197655677795,14
20,3,R101_3.dat,2,div,21,718,"[[[[0, [13, 1, 16]], [11, [11]], [3, [3, 2]], [4, [4]], [2, []], [16, []], [14, [14, 19]], [15, [15, 18]], [13, []], [6, [6]], [18, []], [8, [8, 20]], [19, []], [10, [10]], [9, [9]], [20, []], [1, []]], [[0, [12, 7, 5, 17]], [12, []], [7, []], [5, []], [17, []]]], [[[11, [11]]], [[3, [3, 2]]], [[4, [4]]], [[14, [14, 19]]], [[15, [15, 18]]], [[6, [6]]], [[8, [8, 20]]], [[10, [10]]], [[9, [9]]]]]","[[0, 11, 3, 4, 2, 16, 14, 15, 13, 6, 18, 8, 19, 10, 9, 20, 1], [0, 12, 7, 5, 17]]","[[[11, [11]]], [[3, [3, 2]]], [[4, [4]]], [[14, [14, 19]]], [[15, [15, 18]]], [[6, [6]]], [[8, [8, 20]]], [[10, [10]]], [[9, [9]]]]",932,932,932,102.3760190010071,15
