customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,2,RC101_2.dat,4,no_div,15,354,"[[[[0, [4]], [2, [2, 8, 7]], [4, []], [8, []], [7, []], [6, [6]]], [[0, [1]], [1, []], [3, [3]], [5, [5, 10]], [10, []], [9, [9]]]], [[[3, [3]]], [[5, [5, 10]]], [[2, [2]]], [[2, [8, 7]]], [[6, [6]]], [[9, [9]]]]]","[[0, 2, 4, 8, 7, 6], [0, 1, 3, 5, 10, 9]]","[[[3, [3]]], [[5, [5, 10]]], [[2, [2]]], [[2, [8, 7]]], [[6, [6]]], [[9, [9]]]]",392.1527068654943,392.1527068654943,392.1527068654943,10.67403388023376,2
10,2,RC101_2.dat,4,div,14,299,"[[[[0, [4]], [4, [10]], [10, []], [9, [9]]], [[0, [1]], [3, [3, 5, 2]], [1, []], [2, []], [5, []], [6, [6]], [8, [8, 7]], [7, []]]], [[[3, [5, 2]]], [[3, [3]]], [[4, [10]]], [[6, [6]]], [[8, [8, 7]]], [[9, [9]]]]]","[[0, 4, 10, 9], [0, 3, 1, 2, 5, 6, 8, 7]]","[[[3, [5, 2]]], [[3, [3]]], [[4, [10]]], [[6, [6]]], [[8, [8, 7]]], [[9, [9]]]]",398.1443228838837,398.1443228838837,398.1443228838837,9.000288963317871,0
