customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,0.5,C201_0.5.dat,5,no_div,13,265,"[[[[0, []], [6, [6]], [9, [9]], [5, [5]]], [[0, [4, 3, 7, 1, 2, 10, 8]], [4, []], [3, []], [7, []], [1, []], [2, []], [10, []], [8, []]]], [[[6, [6]]], [[9, [9]]], [[5, [5]]]]]","[[0, 6, 9, 5], [0, 4, 3, 7, 1, 2, 10, 8]]","[[[6, [6]]], [[9, [9]]], [[5, [5]]]]",260,260,260,5.411947250366211,0
10,0.5,C201_0.5.dat,5,div,14,302,"[[[[0, []], [6, [6, 10]], [9, [9]], [10, []], [5, [5]]], [[0, [4, 3, 7, 1, 2, 8]], [4, []], [3, []], [7, []], [1, []], [2, []], [8, []]]], [[[6, [6, 10]]], [[9, [9]]], [[5, [5]]]]]","[[0, 6, 9, 10, 5], [0, 4, 3, 7, 1, 2, 8]]","[[[6, [6, 10]]], [[9, [9]]], [[5, [5]]]]",260,260,260,6.459131479263306,0
