customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
15,3,C201_3.dat,1,no_div,13,344,"[[[[0, [13]], [13, []], [1, [1, 5]], [5, []], [10, [10]], [14, [14]], [15, [15]], [6, [6]]], [[0, [11, 2, 4]], [11, []], [2, []], [7, [7, 3]], [4, []], [3, []], [8, [8]], [12, [12]], [9, [9]]]], [[[1, [1]]], [[1, [5]]], [[10, [10]]], [[7, [7, 3]]], [[14, [14]]], [[15, [15]]], [[8, [8]]], [[12, [12]]], [[6, [6]]], [[9, [9]]]]]","[[0, 13, 1, 5, 10, 14, 15, 6], [0, 11, 2, 7, 4, 3, 8, 12, 9]]","[[[1, [1]]], [[1, [5]]], [[10, [10]]], [[7, [7, 3]]], [[14, [14]]], [[15, [15]]], [[8, [8]]], [[12, [12]]], [[6, [6]]], [[9, [9]]]]",584.0788655293195,584.0788655293195,584.0788655293195,23.27975726127625,0
15,3,C201_3.dat,1,div,14,392,"[[[[0, [4, 3]], [10, [10]], [3, []], [7, [7]], [4, []], [8, [8]], [6, [6]]], [[0, [11, 2, 13]], [5, [5, 1]], [11, []], [2, []], [1, []], [13, []], [14, [14]], [15, [15]], [12, [12]], [9, [9]]]], [[[5, [1]]], [[5, [5]]], [[10, [10]]], [[7, [7]]], [[14, [14]]], [[8, [8]]], [[15, [15]]], [[12, [12]]], [[6, [6]]], [[9, [9]]]]]","[[0, 10, 3, 7, 4, 8, 6], [0, 5, 11, 2, 1, 13, 14, 15, 12, 9]]","[[[5, [1]]], [[5, [5]]], [[10, [10]]], [[7, [7]]], [[14, [14]]], [[8, [8]]], [[15, [15]]], [[12, [12]]], [[6, [6]]], [[9, [9]]]]",584.0788655293195,584.0788655293195,584.0788655293195,25.27771949768066,0
