customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
15,2,RC101_2.dat,2,no_div,14,406,"[[[[0, [12, 11, 10, 13, 15]], [12, []], [11, []], [10, []], [9, [9, 14]], [13, []], [15, []], [14, []]], [[0, [5, 2, 3, 1, 7]], [6, [6]], [8, [8]], [7, []], [5, []], [2, []], [4, [4]], [3, []], [1, []]]], [[[6, [6]]], [[8, [8]]], [[4, [4]]], [[9, [9, 14]]]]]","[[0, 12, 11, 10, 9, 13, 15, 14], [0, 6, 8, 7, 5, 2, 4, 3, 1]]","[[[6, [6]]], [[8, [8]]], [[4, [4]]], [[9, [9, 14]]]]",490,490,490,19.09421277046204,1
15,2,RC101_2.dat,2,div,18,526,"[[[[0, [12, 11, 10, 13, 15]], [10, []], [11, []], [9, [9, 14]], [13, []], [15, []], [14, []], [12, []]], [[0, [3, 7, 2, 5, 1]], [4, [4]], [8, [8]], [7, []], [2, []], [5, []], [3, []], [1, []], [6, [6]]]], [[[4, [4]]], [[8, [8]]], [[9, [9, 14]]], [[6, [6]]]]]","[[0, 10, 11, 9, 13, 15, 14, 12], [0, 4, 8, 7, 2, 5, 3, 1, 6]]","[[[4, [4]]], [[8, [8]]], [[9, [9, 14]]], [[6, [6]]]]",490,490,490,24.11547064781189,4
