customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,0.5,C101_0.5.dat,2,no_div,17,361,"[[[[0, [1]], [6, [6, 2]], [9, [9]], [2, []], [1, []]], [[0, [7, 10, 8, 4, 3, 5]], [7, []], [10, []], [8, []], [4, []], [3, []], [5, []]]], [[[6, [6, 2]]], [[9, [9]]]]]","[[0, 6, 9, 2, 1], [0, 7, 10, 8, 4, 3, 5]]","[[[6, [6, 2]]], [[9, [9]]]]",120,120,120,6.755065441131592,4
10,0.5,C101_0.5.dat,2,div,13,269,"[[[[0, [3, 4, 2, 1, 5]], [3, []], [4, []], [2, []], [1, []], [5, []]], [[0, [7, 6, 9, 8, 10]], [7, []], [6, []], [9, []], [8, []], [10, []]]], []]","[[0, 3, 4, 2, 1, 5], [0, 7, 6, 9, 8, 10]]",[],123,123,123,5.082487106323242,0
