customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
15,0.5,C201_0.5.dat,5,no_div,14,399,"[[[[0, [6, 14]], [8, [8, 12]], [12, []], [14, []], [6, []]], [[0, [1, 13]], [5, [5, 4, 3, 2, 11]], [4, []], [3, []], [7, [7, 15]], [1, []], [2, []], [13, []], [15, []], [9, [9]], [11, []], [10, [10]]]], [[[5, [5, 3]]], [[5, [4, 2, 11]]], [[8, [8, 12]]], [[7, [7, 15]]], [[9, [9]]], [[10, [10]]]]]","[[0, 8, 12, 14, 6], [0, 5, 4, 3, 7, 1, 2, 13, 15, 9, 11, 10]]","[[[5, [5, 3]]], [[5, [4, 2, 11]]], [[8, [8, 12]]], [[7, [7, 15]]], [[9, [9]]], [[10, [10]]]]",333,333,333,28.80899524688721,1
15,0.5,C201_0.5.dat,5,div,15,431,"[[[[0, [6, 2]], [2, []], [9, [9]], [6, []]], [[0, [13, 1]], [5, [3, 4, 5, 11]], [4, []], [3, []], [7, [7, 15]], [1, []], [13, []], [15, []], [14, [14, 10, 8, 12]], [12, []], [11, []], [10, []], [8, []]]], [[[5, [5, 11]]], [[5, [3, 4]]], [[7, [7, 15]]], [[9, [9]]], [[14, [14, 10]]], [[14, [8, 12]]]]]","[[0, 2, 9, 6], [0, 5, 4, 3, 7, 1, 13, 15, 14, 12, 11, 10, 8]]","[[[5, [5, 11]]], [[5, [3, 4]]], [[7, [7, 15]]], [[9, [9]]], [[14, [14, 10]]], [[14, [8, 12]]]]",332,332,332,30.80365180969238,5
