customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
10,3,R101_3.dat,4,no_div,13,298,"[[[[0, [9, 3]], [3, []], [9, []]], [[0, [1]], [2, [2, 4]], [4, []], [10, [10]], [7, [7]], [8, [8]], [5, [5]], [6, [6]], [1, []]]], [[[2, [2, 4]]], [[10, [10]]], [[7, [7]]], [[8, [8]]], [[5, [5]]], [[6, [6]]]]]","[[0, 3, 9], [0, 2, 4, 10, 7, 8, 5, 6, 1]]","[[[2, [2, 4]]], [[10, [10]]], [[7, [7]]], [[8, [8]]], [[5, [5]]], [[6, [6]]]]",611,611,611,7.186571836471558,0
10,3,R101_3.dat,4,div,15,336,"[[[[0, [9, 3, 1]], [3, []], [9, []], [1, []]], [[0, []], [4, [4, 2]], [2, []], [10, [10, 7]], [6, [6]], [5, [5]], [8, [8]], [7, []]]], [[[4, [4, 2]]], [[10, [10, 7]]], [[6, [6]]], [[5, [5]]], [[8, [8]]]]]","[[0, 3, 9, 1], [0, 4, 2, 10, 6, 5, 8, 7]]","[[[4, [4, 2]]], [[10, [10, 7]]], [[6, [6]]], [[5, [5]]], [[8, [8]]]]",611,611,611,7.846138000488281,1
