customer,beta,dataset,run,strategy,segments,tabu_iterations,best_solution,best_solution_one_visit,best_solution_multi_visit,fitness_best_solution,fitness_best_solution_one_visit,fitness_best_solution_multi_visit,runtime_sec,best_t_segment
20,2,R101_2.dat,5,no_div,19,676,"[[[[0, [1, 16, 13]], [4, [4]], [1, []], [11, [11]], [7, [7]], [18, [18, 14]], [8, [8]], [17, [17, 15]], [16, []], [14, []], [15, []], [2, [2]], [13, []]], [[0, [6, 5, 19, 10, 3, 20]], [6, []], [5, []], [19, []], [10, []], [20, []], [9, [9]], [3, []], [12, [12]]]], [[[4, [4]]], [[11, [11]]], [[7, [7]]], [[18, [18, 14]]], [[8, [8]]], [[17, [17, 15]]], [[2, [2]]], [[9, [9]]], [[12, [12]]]]]","[[0, 4, 1, 11, 7, 18, 8, 17, 16, 14, 15, 2, 13], [0, 6, 5, 19, 10, 20, 9, 3, 12]]","[[[4, [4]]], [[11, [11]]], [[7, [7]]], [[18, [18, 14]]], [[8, [8]]], [[17, [17, 15]]], [[2, [2]]], [[9, [9]]], [[12, [12]]]]",684,684,684,93.25259017944336,6
20,2,R101_2.dat,5,div,17,543,"[[[[0, [13, 16]], [2, [2, 1, 14]], [13, []], [1, [4]], [11, [11]], [7, [7]], [18, [18]], [8, [8, 17]], [17, []], [16, []], [14, []], [15, [15, 12]], [4, []], [12, []]], [[0, [6, 5, 19, 10, 3]], [6, []], [5, []], [19, []], [10, []], [20, [20, 9]], [9, []], [3, []]]], [[[2, [1, 14]]], [[2, [2]]], [[1, [4]]], [[11, [11]]], [[7, [7]]], [[18, [18]]], [[8, [8, 17]]], [[20, [20, 9]]], [[15, [15, 12]]]]]","[[0, 2, 13, 1, 11, 7, 18, 8, 17, 16, 14, 15, 4, 12], [0, 6, 5, 19, 10, 20, 9, 3]]","[[[2, [1, 14]]], [[2, [2]]], [[1, [4]]], [[11, [11]]], [[7, [7]]], [[18, [18]]], [[8, [8, 17]]], [[20, [20, 9]]], [[15, [15, 12]]]]",700.2488094968134,700.2488094968134,700.2488094968134,70.60394740104675,11
